Month,Affiliate,Hits,Uniques,Installs,Registrations,FTD,PNL,In-Out,Our Profit,Aff Profit,ROI,ROAS,Clicks,Deposit count,Deposit sum
2025-04,755142,4,3,0,1,1,132.98,345.68,45.63,87.35,395.73,152.24,0,2,345.68
2025-04,755129,15,14,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,755038,9,5,0,1,1,52.46,51.31,26.86,25.6,200.39,204.92,0,1,51.31
2025-04,755033,15,12,0,2,1,17.67,17.45,9.04,8.62,202.37,204.92,0,1,17.45
2025-04,754989,11,8,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754904,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754886,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754861,31,18,0,5,1,-27.04,87.09,-48.28,21.24,410.01,-127.32,0,2,87.09
2025-04,754856,6,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754851,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754841,29,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754836,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754823,1,1,0,1,1,10.26,10.33,5.25,5.0,206.35,204.92,0,1,10.33
2025-04,754821,1,1,0,1,1,-11.84,67.99,-11.84,0.0,0.0,0.0,0,1,67.99
2025-04,754796,6,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754760,4539,2495,0,205,33,65.39,1264.5,-204.81,270.21,467.97,24.2,0,53,3062.79
2025-04,754741,37,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754739,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754704,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754688,71,63,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754670,3,3,0,1,1,10.17,10.17,5.2,4.96,204.92,204.92,0,1,10.17
2025-04,754665,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754660,2735,1164,0,307,100,423.66,48783.66,192.33,231.32,21088.65,183.15,0,175,51026.68
2025-04,754647,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754602,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754590,6,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754506,6,2,0,1,1,-15.88,-15.83,-15.88,0.0,0.0,0.0,0,1,10.55
2025-04,754499,121,61,0,18,3,40.68,54.92,20.82,19.86,276.47,204.82,0,5,54.92
2025-04,754468,120,36,0,10,5,-40.25,6.86,-45.45,5.2,131.92,-774.04,0,12,175.87
2025-04,754416,158,142,0,3,1,-7.79,10.0,-7.85,0.06,15764.67,-12280.96,0,1,10.0
2025-04,754410,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754407,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754391,48,36,0,5,2,6.46,34.47,2.88,3.57,963.37,180.54,0,2,34.47
2025-04,754349,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754346,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754335,20,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754331,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754314,41,23,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754290,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754246,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754244,595,376,0,168,24,230.19,262.17,121.01,109.18,240.12,210.83,0,24,308.2
2025-04,754222,649,417,0,107,31,1377.42,2116.94,478.63,898.79,235.53,153.25,0,61,2440.05
2025-04,754217,10,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754193,39,35,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754181,36,30,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754112,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754111,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754099,60,21,0,1,1,20.31,20.33,10.15,10.16,200.0,199.9,0,2,20.33
2025-04,754094,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754083,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754065,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754059,6349,2952,0,567,185,6324.62,12231.19,2418.33,3906.29,313.11,161.91,0,372,16271.17
2025-04,754032,7,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,754010,46,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753989,36,17,0,5,1,4.76,10.54,2.43,2.32,453.75,204.92,0,1,10.54
2025-04,753982,1,1,0,1,1,89.74,91.07,45.94,43.79,207.96,204.92,0,7,131.0
2025-04,753976,19,18,0,3,1,0.0,10.47,0.0,0.0,0.0,0.0,0,1,10.47
2025-04,753962,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753910,14,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753900,15,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753888,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753875,461,309,0,21,3,33.53,33.71,17.16,16.36,206.07,204.92,0,3,33.71
2025-04,753852,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753818,11,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753768,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753764,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753749,162,125,0,5,2,26.55,25.94,14.44,12.11,214.19,219.26,0,3,36.72
2025-04,753741,5,2,0,2,2,-7.7,-6.74,-7.7,0.0,0.0,0.0,0,2,19.75
2025-04,753736,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753732,1,0,0,1,1,0.0,165.28,0.0,0.0,0.0,0.0,0,1,165.28
2025-04,753731,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753707,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753575,325,181,0,64,15,1133.25,1398.63,490.08,643.16,217.46,176.2,0,53,1784.85
2025-04,753555,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753553,16,10,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753552,29,11,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753512,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753509,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753498,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753496,7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753487,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753485,6,6,0,1,1,0.0,10.07,0.0,0.0,0.0,0.0,0,1,10.07
2025-04,753452,105,85,0,9,2,14.57,15.85,7.45,7.11,222.92,204.92,0,2,29.35
2025-04,753448,3,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753436,4,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753430,69,25,0,6,3,379.95,381.86,194.53,185.41,205.95,204.92,0,15,450.86
2025-04,753428,24,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753368,4,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753342,160,91,0,22,10,433.23,591.16,185.23,248.0,238.37,174.69,0,14,591.16
2025-04,753335,47,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753302,6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753274,65,28,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753255,4,4,0,1,1,20.24,20.28,10.36,9.87,205.3,204.92,0,2,20.28
2025-04,753247,8642,3558,0,553,222,7197.89,10349.81,2949.98,4247.91,243.64,169.45,0,466,14337.37
2025-04,753245,31,26,0,4,2,38.31,38.39,19.11,19.19,200.0,199.58,0,3,38.39
2025-04,753203,15,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753118,862,552,0,26,8,391.8,408.47,199.29,192.5,212.19,203.53,0,27,628.72
2025-04,753110,20,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753097,7247,4088,0,382,119,2820.68,3925.78,1444.18,1376.49,285.2,204.92,0,263,5871.24
2025-04,753094,10,8,0,1,1,16.12,18.46,6.81,9.3,198.48,173.32,0,5,95.89
2025-04,753076,1,1,0,1,1,282.44,294.73,144.61,137.83,213.83,204.92,0,20,1041.38
2025-04,753038,62,38,0,8,1,38.47,37.26,19.84,18.63,200.0,206.54,0,3,37.26
2025-04,753036,23,18,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753024,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753012,5,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,753000,44,31,0,3,3,87.52,110.13,42.59,44.92,245.13,194.81,0,11,120.56
2025-04,752994,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752985,549,311,0,51,23,2011.09,2112.57,966.5,1044.59,202.24,192.52,0,43,2745.65
2025-04,752980,0,0,0,1,1,171.55,171.63,87.83,83.71,205.02,204.92,0,1,171.63
2025-04,752956,6625,1982,0,215,45,606.25,766.76,312.4,293.85,260.93,206.31,0,59,1024.9
2025-04,752954,342,270,0,20,3,176.73,263.84,90.49,86.24,305.91,204.92,0,7,263.84
2025-04,752936,8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752923,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752887,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752875,262,156,0,22,3,42.11,42.64,21.56,20.54,207.5,204.95,0,4,54.9
2025-04,752864,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752808,72,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752792,188,66,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752774,13,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752766,66,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752735,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752722,69,68,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752701,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752690,8,8,0,6,6,210.2,210.2,107.62,102.57,204.92,204.92,0,9,210.2
2025-04,752576,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752525,10,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752508,118,73,0,12,4,259.67,268.71,84.54,175.12,153.44,148.28,0,11,399.42
2025-04,752498,27,14,0,4,1,17.59,18.13,9.0,8.58,211.21,204.92,0,1,18.13
2025-04,752381,27,25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752380,5064,1498,0,303,91,2843.14,3678.89,1350.62,1492.51,246.49,190.49,0,253,7361.05
2025-04,752376,0,0,0,0,1,370.69,367.23,189.79,180.89,203.0,204.92,0,3,367.23
2025-04,752354,1746,841,0,291,11,120.19,142.49,57.25,62.94,226.36,190.95,0,14,187.47
2025-04,752291,197,121,0,29,10,-103.67,45.31,-146.63,42.96,105.47,-241.31,0,22,413.49
2025-04,752207,3774,1768,0,210,45,21983.25,17467.23,10182.18,11801.06,148.01,186.28,0,424,30164.28
2025-04,752177,6,4,0,1,1,0.0,-0.02,0.0,0.0,0.0,0.0,0,1,10.47
2025-04,752135,11,10,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752117,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752094,53,44,0,0,0,104.51,104.83,53.5,51.0,205.54,204.92,0,4,104.83
2025-04,752088,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,752071,26,14,0,2,1,10.33,10.47,5.29,5.04,207.51,204.92,0,1,10.47
2025-04,752035,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,751923,42,29,0,1,1,8.57,8.9,4.38,4.18,212.81,204.92,0,2,27.7
2025-04,751882,115,66,0,15,8,1689.5,1661.84,881.17,808.32,205.59,209.01,0,91,2930.52
2025-04,751866,14,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,751815,109,74,0,1,1,1047.38,1080.9,536.26,511.12,211.47,204.92,0,2,1506.79
2025-04,751811,0,0,0,0,0,-49.09,-50.0,-49.09,0.0,0.0,0.0,0,1,100.0
2025-04,751733,12,10,0,2,1,23.82,25.18,14.17,9.65,260.93,246.88,0,5,71.59
2025-04,751705,2,1,0,0,1,10.35,10.22,5.29,5.05,202.34,204.92,0,1,10.22
2025-04,751686,41,32,0,3,3,46.5,46.22,23.82,22.67,203.83,205.07,0,3,46.22
2025-04,751682,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,751669,897,380,0,101,28,473.54,548.19,246.4,227.14,241.34,208.48,0,52,876.13
2025-04,751446,1158,607,0,118,54,1062.84,1061.73,507.68,555.15,191.25,191.45,0,88,2000.07
2025-04,751434,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,751407,345,318,0,2,2,29.77,29.94,15.24,14.52,206.09,204.92,0,3,29.94
2025-04,751369,2880,1442,0,140,51,1794.1,2181.71,938.8,855.3,255.08,209.76,0,117,3580.79
2025-04,751091,14,11,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,751044,21,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750953,16,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750935,757,381,0,37,28,532.05,692.58,143.11,388.94,178.07,136.8,0,136,2474.6
2025-04,750901,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750897,1,1,0,0,0,-10.82,-12.08,-10.82,0.0,0.0,0.0,0,1,17.1
2025-04,750845,0,0,0,0,0,36.79,36.47,36.79,0.0,0.0,0.0,0,2,36.47
2025-04,750805,67,25,0,3,3,77.45,105.58,39.65,37.79,279.34,204.92,0,7,189.65
2025-04,750804,998,520,0,65,18,705.82,609.51,350.57,355.24,171.57,198.69,0,58,1039.49
2025-04,750791,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750776,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750770,9192,4219,0,375,86,4255.73,5067.45,1787.87,2467.85,205.34,172.45,0,294,8657.15
2025-04,750768,50,22,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750744,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750670,97,17,0,4,5,325.66,342.9,167.45,158.2,216.74,205.85,0,6,342.9
2025-04,750589,2,2,0,0,0,10.37,0.0,5.67,4.69,0.0,220.66,0,0,0.0
2025-04,750544,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750536,447,141,0,8,8,4235.81,3847.22,2099.6,2136.2,180.1,198.29,0,192,5489.2
2025-04,750392,31,30,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750384,5,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750370,342,321,0,0,0,43.24,43.67,22.13,21.1,206.96,204.92,0,1,43.67
2025-04,750341,3,2,0,1,1,60.21,64.33,35.85,24.35,264.12,247.21,0,1,174.72
2025-04,750306,33,26,0,2,2,111.27,114.16,56.99,54.27,210.32,205.01,0,3,114.16
2025-04,750289,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,750142,170,94,0,26,9,1092.38,1343.57,559.14,533.23,251.96,204.86,0,54,1895.43
2025-04,750091,2595,1756,0,0,2,70.99,-509.68,34.59,36.39,-1400.22,195.03,0,3,38.45
2025-04,749891,37,13,0,3,2,-121.29,46.02,-122.32,1.02,4488.2,-11830.01,0,2,61.02
2025-04,749856,34,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749811,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749543,72,29,0,0,0,316.08,326.34,159.22,156.85,208.05,201.51,0,56,595.84
2025-04,749456,34624,16147,0,3612,580,23426.82,31952.4,7495.42,15931.4,200.56,147.05,0,1797,61899.16
2025-04,749398,34,18,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749328,10,8,0,2,1,39.77,60.32,29.69,10.07,598.51,394.62,0,3,60.32
2025-04,749277,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749206,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749205,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749184,15,11,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749163,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,749101,15,14,0,7,3,196.92,206.29,100.82,96.09,214.67,204.92,0,12,336.97
2025-04,749044,110,54,0,5,1,40.27,40.15,20.61,19.65,204.31,204.92,0,1,40.15
2025-04,749032,0,0,0,0,0,1609.16,1383.15,970.54,638.61,216.59,251.98,0,5,1383.15
2025-04,748980,23,16,0,5,2,103.38,259.07,57.91,45.47,569.74,227.37,0,3,269.23
2025-04,748924,10,10,0,0,0,10.09,10.05,5.18,4.91,204.65,205.52,0,1,10.05
2025-04,748923,1898,1205,0,89,15,1863.58,1615.26,1015.49,848.09,190.46,219.74,0,60,2404.94
2025-04,748906,220,133,0,10,5,274.15,546.23,150.23,123.91,440.81,221.24,0,41,1085.89
2025-04,748873,50,39,0,3,1,14.08,34.44,-9.28,23.37,147.35,60.27,0,2,34.44
2025-04,748842,238,190,0,9,4,511.77,-390.07,269.03,242.74,-160.69,210.83,0,36,2689.18
2025-04,748751,0,0,0,0,0,27.53,28.87,14.64,12.88,224.01,213.67,0,7,81.73
2025-04,748728,15,5,0,1,1,35.23,21.01,23.64,11.58,181.33,304.05,0,2,21.01
2025-04,748421,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,748419,15,10,0,3,2,-5.78,24.05,-5.78,0.0,0.0,0.0,0,2,24.05
2025-04,748390,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,748362,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,748175,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,748007,607,420,0,79,54,1979.3,2211.58,937.4,1041.89,212.27,189.97,0,151,4007.74
2025-04,747996,60,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,747754,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,747726,124,59,0,12,3,18.3,30.9,7.82,10.48,294.77,174.62,0,3,30.9
2025-04,747721,4194,1509,0,245,94,1725.09,2022.74,724.13,1000.96,202.08,172.34,0,170,3141.43
2025-04,747720,1702,846,0,175,26,840.13,816.97,409.06,431.06,189.52,194.9,0,70,1196.73
2025-04,747717,463,345,0,113,72,12357.59,13102.31,5709.96,6647.63,197.1,185.89,0,1089,34600.88
2025-04,747645,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,747557,3577,1616,0,518,363,2496.52,4267.35,531.19,1965.33,217.13,127.03,0,576,9502.25
2025-04,747521,22,13,0,0,0,1366.41,1339.55,673.38,693.02,193.29,197.17,0,67,1538.32
2025-04,747520,4678,1980,0,281,56,3707.02,3725.86,1007.77,2699.24,138.03,137.34,0,318,11702.01
2025-04,747397,1,1,0,0,0,214.07,344.94,74.79,139.27,247.67,153.7,0,11,683.55
2025-04,747349,5,5,0,0,1,1.57,10.47,0.05,1.51,689.87,103.45,0,1,10.47
2025-04,747347,7,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,747328,106,51,0,6,4,81.57,368.69,17.0,64.57,570.96,126.33,0,5,417.85
2025-04,747237,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,747220,92,36,0,5,2,145.52,176.61,87.2,58.31,302.84,249.54,0,7,176.61
2025-04,747180,20,15,0,0,1,145.63,6.09,136.97,8.65,70.39,1683.28,0,5,57.29
2025-04,747167,14,14,0,0,0,6.46,7.97,6.46,0.0,0.0,0.0,0,5,51.86
2025-04,747147,92,25,0,8,3,13.34,40.65,6.46,6.87,591.47,194.1,0,4,52.65
2025-04,747029,184,49,0,17,2,119.87,89.49,71.83,48.03,186.29,249.53,0,6,138.44
2025-04,747027,288,158,0,40,7,287.79,293.83,144.64,143.14,205.26,201.05,0,20,518.07
2025-04,747021,108,70,0,24,7,-52.94,-132.54,-169.59,116.65,-113.61,-45.38,0,41,1000.95
2025-04,746801,42,26,0,3,1,2.04,10.16,1.04,0.99,1016.4,204.92,0,1,10.16
2025-04,746718,57,36,0,8,2,797.0,455.93,528.11,268.89,169.56,296.4,0,15,656.96
2025-04,746599,9,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,746407,3192,2159,0,372,142,28834.39,39391.02,18261.43,10572.96,372.56,272.72,0,929,65373.01
2025-04,745987,26,19,0,1,2,-618.56,-557.99,-889.61,271.05,-205.86,-228.2,0,37,2284.28
2025-04,745942,45,38,0,6,3,11.41,21.5,5.84,5.57,385.93,204.92,0,3,43.23
2025-04,745842,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,745739,71,54,0,7,3,61.95,13.95,31.31,30.63,45.54,202.24,0,3,72.95
2025-04,745693,102,77,0,5,1,10.0,9.7,1.63,8.36,115.95,119.58,0,2,27.03
2025-04,745651,7,7,0,1,1,-11.66,-11.3,-11.66,0.0,0.0,0.0,0,2,43.49
2025-04,745545,19,12,0,2,4,475.17,509.56,208.76,266.4,191.27,178.36,0,22,982.02
2025-04,745453,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,745336,0,0,0,0,0,166.89,166.95,165.39,1.49,11130.94,11126.8,0,1,166.95
2025-04,745138,17,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,745132,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,745115,757,264,0,28,10,902.82,1190.71,296.94,605.88,196.52,149.01,0,35,2087.03
2025-04,744980,208,14,0,1,1,132.72,137.43,67.95,64.76,212.19,204.92,0,6,273.51
2025-04,744789,1,1,0,0,1,23.04,-53.06,21.36,1.67,-3161.05,1373.05,0,3,38.11
2025-04,744631,15,12,0,1,0,10.29,10.58,5.26,5.02,210.69,204.92,0,1,10.58
2025-04,744587,37,22,0,1,1,7.25,26.93,1.5,5.75,468.02,126.14,0,3,45.53
2025-04,744493,39,19,0,1,1,10.26,10.26,5.25,5.0,204.92,204.92,0,1,10.26
2025-04,744474,432,242,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,744420,253,83,0,15,1,114.15,120.63,85.55,28.6,421.76,399.12,0,13,498.75
2025-04,744405,0,0,0,0,1,10.48,10.47,5.36,5.11,204.72,204.92,0,1,10.47
2025-04,744153,7,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743804,78,46,0,3,1,-6.62,10.58,-6.62,0.0,0.0,0.0,0,1,10.58
2025-04,743703,95,54,0,4,0,1.08,1.02,1.08,0.0,0.0,0.0,0,1,17.42
2025-04,743616,3,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743515,11,7,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743490,0,0,0,0,1,-160.26,-160.28,-160.26,0.0,0.0,0.0,0,1,174.17
2025-04,743480,9,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743478,6,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743474,1,1,0,0,0,2.56,-627.44,2.56,0.0,0.0,0.0,0,0,0.0
2025-04,743365,38,28,0,10,5,461.82,380.11,85.73,376.09,101.07,122.8,0,11,2697.33
2025-04,743290,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,743265,15,11,0,0,0,-30.34,-53.07,-42.99,12.65,-419.37,-239.79,0,8,147.18
2025-04,742919,0,0,0,0,0,-152.57,-152.57,-152.57,0.0,0.0,0.0,0,1,169.2
2025-04,742862,1018,366,0,104,38,744.11,984.19,381.73,362.38,271.59,205.34,0,70,1238.36
2025-04,742812,133,80,0,7,7,1123.29,1038.64,541.54,581.74,178.54,193.09,0,77,2578.34
2025-04,742761,12,9,0,0,0,33.27,35.86,16.07,17.2,208.44,193.42,0,2,35.86
2025-04,742712,13,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
